,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
117,2353,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2010,6,2010,10,2868.0,2779.0,551.1,357.224,193.876,16.72,28.01735,3.45621,Clay loam
118,2354,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2011,6,2011,10,4010.0,3401.0,367.7,390.363,-22.663,17.68,27.28399,4.96371,Clay loam
119,2355,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2012,6,2012,10,2335.0,1294.0,348.3,387.727,-39.427,17.36,29.56315,4.00415,Clay loam
120,2356,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2013,6,2013,10,2893.0,2855.0,442.8,362.281,80.519,16.34,27.06917,4.05366,Clay loam
121,2357,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2014,6,2014,10,2250.0,3388.0,496.8,353.734,143.066,16.58,25.28544,5.12498,Clay loam
122,2358,Canada,Ottwa,45.37,-75.72,sandy loam,6.8,soybean,2015,6,2015,10,2843.0,2272.0,415.4,382.778,32.622,16.7,26.78852,1.95296,Clay loam
123,2236,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,1995,6,1995,10,3730.0,3360.0,517.2,426.136,91.064,17.14,27.26004,6.13498,Loam
124,2237,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,1997,6,1997,10,3200.0,2440.0,399.1,391.985,7.115,15.96,26.11125,1.7455,Loam
125,2238,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,1999,6,1999,10,2800.0,2880.0,492.2,401.839,90.361,17.1,27.20437,2.04433,Loam
126,2239,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,2001,6,2001,10,1040.0,1060.0,363.7,405.46,-41.76,17.44,28.03758,4.98223,Loam
127,2240,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,2003,6,2003,10,3120.0,2560.0,535.3,402.78,132.52,16.84,25.99166,2.8238,Loam
128,2241,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,2005,6,2005,10,2980.0,2730.0,660.7,419.003,241.697,18.08,26.90974,5.71532,Loam
129,2242,Canada,"Quebec, L'Acadie Experimental farm",45.3,-73.35,clay loam,6.3,soybean,2007,6,2007,10,1990.0,1390.0,442.3,409.818,32.482,17.18,25.33835,5.88931,Loam
130,2811,Canada,"Quebec, L'Acadie Experimental farm",42.02,-93.75,humic gleysol,6.3,soybean,2005,5,2005,10,2900.0,2700.0,573.4,561.393,12.007,19.71667,30.13879,5.57738,Loam
131,2812,Canada,"Quebec, L'Acadie Experimental farm",42.02,-93.75,humic gleysol,6.3,soybean,2005,5,2005,10,2900.0,2600.0,573.4,561.393,12.007,19.71667,30.13879,5.57738,Loam
132,2813,Canada,"Quebec, L'Acadie Experimental farm",42.02,-93.75,humic gleysol,6.3,soybean,2005,5,2005,10,3100.0,2400.0,573.4,561.393,12.007,19.71667,30.13879,5.57738,Loam
133,43,Canada,"Quebec, Ste. Anne de Bellevue",45.42,-73.93,clay loam, ,soybean,2002,6,2002,10,2420.0,2220.0,427.2,411.484,15.716,16.62,26.54872,0.79462,Loam
