,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
31,2854,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2003,12,2004,6,2457.0,1819.0,303.2,480.802,-177.602,14.88571,29.56164,2.25824,Loam
32,2855,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2003,12,2004,6,2669.0,2528.0,303.2,480.802,-177.602,14.88571,29.56164,2.25824,Loam
33,2856,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2003,12,2004,6,2716.0,2669.0,303.2,480.802,-177.602,14.88571,29.56164,2.25824,Loam
34,2857,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2005,12,2006,6,261.0,1209.0,97.6,488.167,-390.567,15.91429,29.54895,-1.78894,Loam
35,2858,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2005,12,2006,6,427.0,1494.0,97.6,488.167,-390.567,15.91429,29.54895,-1.78894,Loam
36,2859,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2005,12,2006,6,529.0,1779.0,97.6,488.167,-390.567,15.91429,29.54895,-1.78894,Loam
37,2860,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2006,12,2007,6,569.0,1399.0,96.7,475.76,-379.06,15.81429,28.31943,1.13336,Loam
38,2861,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2006,12,2007,6,640.0,2277.0,96.7,475.76,-379.06,15.81429,28.31943,1.13336,Loam
39,2862,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2006,12,2007,6,711.0,1873.0,96.7,475.76,-379.06,15.81429,28.31943,1.13336,Loam
40,2863,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2007,12,2008,6,95.0,427.0,306.2,462.62,-156.42,16.02857,26.82376,0.76453,Loam
41,2864,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2007,12,2008,6,142.0,617.0,306.2,462.62,-156.42,16.02857,26.82376,0.76453,Loam
42,2865,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2007,12,2008,6,94.0,759.0,306.2,462.62,-156.42,16.02857,26.82376,0.76453,Loam
43,2866,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2008,12,2009,6,3273.0,2680.0,261.5,488.686,-227.186,16.17143,29.99067,1.43858,Loam
44,2867,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2008,12,2009,6,3178.0,3984.0,261.5,488.686,-227.186,16.17143,29.99067,1.43858,Loam
45,2868,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2008,12,2009,6,3083.0,3794.0,261.5,488.686,-227.186,16.17143,29.99067,1.43858,Loam
46,2869,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2009,12,2010,6,3794.0,3083.0,320.0,465.155,-145.155,15.52857,26.9234,1.33948,Loam
47,2870,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2009,12,2010,6,3652.0,3818.0,320.0,465.155,-145.155,15.52857,26.9234,1.33948,Loam
48,2871,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2009,12,2010,6,3747.0,3368.0,320.0,465.155,-145.155,15.52857,26.9234,1.33948,Loam
49,2872,Spain,Agramunt,41.8,1.12,Typic Xerofluvent,8.5,barley.winter,2010,12,2011,6,711.0,1020.0,170.7,486.421,-315.721,16.14286,26.82857,0.2771,Loam
