,index,country,location,latitude,longitude,soil,pH,crop,sowing_year,sowing_month,harvest_year,harvest_month,yield_ct,yield_nt,P,E,PB,Tave,Tmax,Tmin,ST
148,1788,India,"Uttar Pradesh, Varanasi (Banaras Hindu University)",25.3,83.02,sandy loam, ,rice,1997,6,1997,10,905.0,688.0,786.8999977,447.0008105,339.899,29.19999962,38.77797852,20.55521122,Loam
149,1789,India,"Uttar Pradesh, Varanasi (Banaras Hindu University)",25.3,83.02,sandy loam, ,rice,1997,6,1997,10,1133.0,760.0,786.8999977,447.0008105,339.899,29.19999962,38.77797852,20.55521122,Loam
150,2460,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3780.0,3410.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
151,2461,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4530.0,3800.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
152,2462,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3790.0,3320.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
153,2463,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3860.0,2910.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
154,2464,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3610.0,3550.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
155,2465,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4370.0,2450.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
156,2466,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3840.0,3520.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
157,2467,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3440.0,2230.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
158,2468,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3190.0,2910.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
159,2469,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,2750.0,2070.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
160,2470,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4310.0,4180.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
161,2471,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,7550.0,5370.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
162,2472,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4730.0,4210.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
163,2473,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,6840.0,3680.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
164,2474,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4630.0,3920.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
165,2475,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,5320.0,3830.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
166,2476,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4600.0,4210.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
167,2477,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3650.0,4330.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
168,2478,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,3650.0,3510.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
169,2479,Indonesia,"Alue Mudem Lhoksukon village, Nanggoe Aceh Darussalam Province",5.06,97.31,,,rice,2015,8,2015,3,4340.0,3690.0,1663.8,929.96,733.84,30.4625,33.627,20.19508,Clay loam
170,2822,Italy,Piedmont,45.22,8.13,sandy loam,,rice,2014,5,2014,10,6200.0,5400.0,396.2,422.68,-26.48,19.61667,24.78112,12.11232,Loam
171,2823,Italy,Piedmont,45.22,8.13,sandy loam,,rice,2015,5,2015,10,6300.0,4900.0,375.3,450.353,-75.053,20.71667,30.00024,10.17279,Loam
172,2824,Italy,Piedmont,45.22,8.13,sandy loam,,rice,2016,5,2016,10,5900.0,5200.0,345.0,456.009,-111.009,20.06667,28.15892,9.88641,Loam
173,3807,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,rice,1988,6,1988,10,3160.0,2940.0,1008.1,339.385,668.715,22.28,30.06665,13.87804,Clay loam
174,3808,Japan,Tsukuba,36.02,140.1,Andosol,6.1 to 6.3,rice,1988,6,1988,10,7120.0,7400.0,1008.1,339.385,668.715,22.28,30.06665,13.87804,Clay loam
175,2687,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1981,5,1981,9,5200.0,5000.0,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
176,2688,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1981,5,1981,9,7500.0,6900.0,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
177,2689,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1981,5,1981,9,3500.0,3300.0,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
178,2690,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1981,5,1981,9,6700.0,5800.0,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
179,2691,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1981,5,1981,9,11400.0,12100.0,678.4,394.675,283.725,25.96,30.9131,22.13786,Sandy clay loam
180,2692,Nigeria,Ibadan (International Institute of Tropical Agriculture),7.5,3.9,Aeric Tropaquent, ,rice,1982,5,1982,9,5100.0,5600.0,444.9,388.035,56.865,25.62,30.27371,21.67296,Sandy clay loam
181,2683,Nigeria,Onne,4.72,7.02, , ,rice,1981,5,1981,9,6585.0,4950.0,1867.5,520.36,1347.14,26.36,29.63251,21.47589,Loam
182,2684,Nigeria,Onne,4.72,7.02, , ,rice,1982,5,1982,9,6428.0,5644.0,1747.3,515.36,1231.94,26.22,29.49873,20.22633,Loam
183,2685,Nigeria,Onne,4.72,7.02, , ,rice,1982,5,1982,9,3351.0,2125.0,1747.3,515.36,1231.94,26.22,29.49873,20.22633,Loam
184,2686,Nigeria,Onne,4.72,7.02, , ,rice,1981,5,1981,9,5765.0,3639.0,1867.5,520.36,1347.14,26.36,29.63251,21.47589,Loam
185,443,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2011,5,2011,10,3230.0,3510.0,1763.2,835.053,928.147,27.75,32.80416,24.01985,Loam
186,444,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2011,5,2011,10,3240.0,3410.0,1763.2,835.053,928.147,27.75,32.80416,24.01985,Loam
187,445,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2011,5,2011,10,3630.0,3630.0,1763.2,835.053,928.147,27.75,32.80416,24.01985,Loam
188,446,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2012,5,2012,10,5170.0,5120.0,2218.3,791.67,1426.63,27.7,33.66911,23.56166,Loam
189,447,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2012,5,2012,10,5070.0,4830.0,2218.3,791.67,1426.63,27.7,33.66911,23.56166,Loam
190,448,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2012,5,2012,10,5350.0,4850.0,2218.3,791.67,1426.63,27.7,33.66911,23.56166,Loam
191,449,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2011,5,2011,10,2870.0,2020.0,1763.2,835.053,928.147,27.75,32.80416,24.01985,Loam
192,450,Philippines,"Los Banos, IRRI",14.17,121.23,"sand of 29%, silt of 44%, and clay of 27%",6.5,rice,2012,5,2012,10,3890.0,2390.0,2218.3,791.67,1426.63,27.7,33.66911,23.56166,Loam
193,2806,USA,"Arkansas, Colt (Pine Tree Branch Experiment Station)",35.14,-90.74,silt loam, ,rice,1995,5,1995,9,8562.0,7900.0,323.0,573.516,-250.516,24.46,34.83204,16.21706,Loam
194,2807,USA,"Arkansas, Colt (Pine Tree Branch Experiment Station)",35.14,-90.74,silt loam, ,rice,1996,5,1996,9,7474.0,6070.0,614.8,566.289,48.511,24.5,32.23487,16.53512,Loam
