,Year,Plot Num,Treatment Num,Stover Harvest,BioChar History,Tillage,Depth,Replicate,Collect Date,TotalC.perc,TotalN.perc,InorganicC.perc,OrgC.perc,OrganicMatter.perc,pH
42,2017,118,11,High,No,No-Till,90 to 120,1,2018-07-09 00:00:00,1.6,0.03,1.67,-0.07,0.7,8.2
43,2017,118,11,High,No,No-Till,15 to 30,1,2018-07-09 00:00:00,1.91,0.18,,,2.9,6.3
44,2017,118,11,High,No,No-Till,60 to 90,1,2018-07-09 00:00:00,0.66,0.07,0.14,0.52,1.2,7.8
45,2017,121,12,High,No,No-Till,0 to 15,1,2018-07-09 00:00:00,2.33,0.19,,,2.5,6.6
46,2017,121,12,High,No,No-Till,30 to 60,1,2018-07-09 00:00:00,1.51,0.13,,,2.3,6.4
47,2017,121,12,High,No,No-Till,90 to 120,1,2018-07-09 00:00:00,1.43,0.05,1.16,0.27,0.6,8.2
48,2017,121,12,High,No,No-Till,15 to 30,1,2018-07-09 00:00:00,1.63,0.13,,,2.3,6.1
49,2017,121,12,High,No,No-Till,60 to 90,1,2018-07-09 00:00:00,0.62,0.06,0.31,0.31,0.7,7.8
50,2017,122,8,High,No,No-Till,0 to 15,1,2018-07-09 00:00:00,2.13,0.19,,,3.1,6.4
51,2017,122,8,High,No,No-Till,30 to 60,1,2018-07-09 00:00:00,1.18,0.11,,,2.0,5.9
52,2017,122,8,High,No,No-Till,90 to 120,1,2018-07-09 00:00:00,0.97,0.04,0.9,0.07,0.8,7.9
53,2017,122,8,High,No,No-Till,15 to 30,1,2018-07-09 00:00:00,1.34,0.12,,,2.3,6.1
54,2017,122,8,High,No,No-Till,60 to 90,1,2018-07-09 00:00:00,1.99,0.06,1.93,0.06,0.8,8.1
55,2017,203,19,Moderate,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.92,0.18,,,2.3,6.5
56,2017,203,19,Moderate,No,No-Till,30 to 60,2,2018-07-09 00:00:00,1.5,0.05,1.07,0.43,1.0,8.0
57,2017,203,19,Moderate,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.77,0.04,2.43,0.34,0.5,8.3
58,2017,203,19,Moderate,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.0,0.16,,,2.7,6.1
59,2017,203,19,Moderate,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.48,0.07,0.1,0.38,1.0,7.5
60,2017,209,7,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,2.41,0.21,,,3.1,6.8
61,2017,209,7,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,1.24,0.12,,,2.5,6.0
62,2017,209,7,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,0.42,0.05,0.23,0.19,0.8,7.6
63,2017,209,7,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,1.34,0.14,,,1.9,6.3
64,2017,209,7,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,1.67,0.05,1.49,0.18,0.7,8.2
65,2017,212,12,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.64,0.14,,,1.3,6.7
66,2017,212,12,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.63,0.08,,,0.5,8.3
67,2017,212,12,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.15,0.04,2.12,0.03,2.1,6.3
68,2017,212,12,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.24,0.18,,,2.9,6.5
69,2017,212,12,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,1.47,0.05,1.25,0.22,0.7,8.2
70,2017,214,20,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.9,0.17,,,2.3,7.5
71,2017,214,20,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.87,0.09,,,1.5,7.0
72,2017,214,20,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.05,0.04,2.08,-0.03,0.6,8.3
73,2017,214,20,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.47,0.2,,,3.4,6.4
74,2017,214,20,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.39,0.05,,,0.8,7.5
75,2017,215,21,Moderate,No,No-Till,0 to 15,2,2018-07-09 00:00:00,2.1,0.18,,,2.4,7.3
76,2017,215,21,Moderate,No,No-Till,30 to 60,2,2018-07-09 00:00:00,1.09,0.1,< 0.03,1.07,2.0,6.6
77,2017,215,21,Moderate,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.1,0.04,2.28,-0.18,0.5,8.3
78,2017,215,21,Moderate,No,No-Till,15 to 30,2,2018-07-09 00:00:00,3.28,0.24,,,5.0,6.0
79,2017,215,21,Moderate,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.46,0.06,< 0.03,0.44,1.1,7.3
80,2017,217,9,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,3.34,0.25,,,3.5,6.7
81,2017,217,9,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,1.34,0.11,,,2.2,6.9
82,2017,217,9,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,1.34,0.05,1.33,0.01,0.6,8.3
83,2017,217,9,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,3.29,0.24,,,4.8,6.0
84,2017,217,9,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.74,0.08,,,1.5,7.3
85,2017,218,8,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,2.38,0.22,,,3.2,7.1
86,2017,218,8,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.66,0.08,,,1.4,7.0
87,2017,218,8,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.49,0.05,2.54,-0.05,0.5,8.3
88,2017,218,8,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.42,0.2,,,3.4,6.6
89,2017,218,8,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,1.55,0.06,1.24,0.31,0.9,8.2
90,2017,219,2,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.88,0.18,,,2.6,7.4
91,2017,219,2,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.98,0.11,,,1.7,6.6
92,2017,219,2,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.25,0.07,2.18,0.07,0.6,8.3
93,2017,219,2,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.11,0.2,,,2.7,6.8
94,2017,219,2,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,1.11,0.06,0.6,0.51,1.1,8.1
95,2017,220,11,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.75,0.15,,,2.6,6.7
96,2017,220,11,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.55,0.07,,,1.3,6.9
97,2017,220,11,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,2.21,0.04,2.08,0.13,0.6,8.3
98,2017,220,11,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.1,0.17,,,3.1,6.8
99,2017,220,11,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,1.1,0.04,0.78,0.32,1.0,8.0
100,2017,221,10,Moderate,No,No-Till,0 to 15,2,2018-07-09 00:00:00,1.79,0.18,,,2.6,5.2
101,2017,221,10,Moderate,No,No-Till,30 to 60,2,2018-07-09 00:00:00,0.82,0.08,,,1.7,6.3
102,2017,221,10,Moderate,No,No-Till,90 to 120,2,2018-07-09 00:00:00,1.74,0.03,1.85,-0.11,0.6,8.3
103,2017,221,10,Moderate,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.66,0.19,,,4.1,6.4
104,2017,221,10,Moderate,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.47,0.06,,,1.4,7.0
105,2017,222,22,High,No,No-Till,0 to 15,2,2018-07-09 00:00:00,2.08,0.17,,,2.7,6.9
106,2017,222,22,High,No,No-Till,30 to 60,2,2018-07-09 00:00:00,1.07,0.1,,,2.1,6.4
107,2017,222,22,High,No,No-Till,90 to 120,2,2018-07-09 00:00:00,0.27,0.05,0.07,0.2,0.6,7.7
108,2017,222,22,High,No,No-Till,15 to 30,2,2018-07-09 00:00:00,2.22,0.17,,,3.2,6.5
109,2017,222,22,High,No,No-Till,60 to 90,2,2018-07-09 00:00:00,0.46,0.07,0.04,0.42,1.4,7.2
110,2017,302,19,Moderate,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.11,0.18,,,2.8,5.9
111,2017,302,19,Moderate,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.39,0.12,,,2.4,6.1
112,2017,302,19,Moderate,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.2,0.04,1.28,-0.08,0.6,8.2
113,2017,302,19,Moderate,No,No-Till,15 to 30,3,2018-07-09 00:00:00,2.21,0.19,,,2.9,6.1
114,2017,302,19,Moderate,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.66,0.06,0.31,0.35,1.1,7.7
115,2017,303,22,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.29,0.19,,,3.1,6.0
116,2017,303,22,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.27,0.11,,,2.0,6.3
117,2017,303,22,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.3,0.05,1.18,0.12,0.7,8.1
118,2017,303,22,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,2.16,0.19,,,2.9,6.3
119,2017,303,22,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,2.62,0.04,2.67,-0.05,0.9,8.2
120,2017,306,21,Moderate,No,No-Till,0 to 15,3,2018-07-09 00:00:00,3.23,0.25,,,3.7,6.0
121,2017,306,21,Moderate,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.18,0.13,,,2.1,6.3
122,2017,306,21,Moderate,No,No-Till,90 to 120,3,2018-07-09 00:00:00,0.44,0.09,,,1.3,7.0
123,2017,306,21,Moderate,No,No-Till,15 to 30,3,2018-07-09 00:00:00,3.25,0.21,,,4.1,6.6
124,2017,306,21,Moderate,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.84,0.09,0.05,0.79,1.8,7.3
125,2017,308,20,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.71,0.25,,,3.7,6.8
126,2017,308,20,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.49,0.12,0.76,0.73,1.6,8.0
127,2017,308,20,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.96,0.03,2.01,-0.05,0.5,8.2
128,2017,308,20,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,1.64,0.15,,,2.7,6.5
129,2017,308,20,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,2.19,0.06,2.05,0.14,0.9,8.1
130,2017,309,9,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.75,0.23,,,3.6,6.0
131,2017,309,9,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.2,0.09,0.6,0.6,1.5,7.8
132,2017,309,9,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,2.1,0.04,2.29,-0.19,0.5,8.3
133,2017,309,9,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,1.7,0.18,,,2.7,5.8
134,2017,309,9,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,2.69,0.04,2.64,0.05,0.7,8.3
135,2017,310,8,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,3.26,0.29,,,4.5,6.8
136,2017,310,8,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.22,0.09,,,2.3,6.8
137,2017,310,8,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,2.21,0.03,2.17,0.04,0.6,8.2
138,2017,310,8,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,2.04,0.18,,,2.6,6.3
139,2017,310,8,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,1.99,0.05,1.9,0.09,0.9,8.1
140,2017,313,11,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.15,0.23,,,2.9,6.0
141,2017,313,11,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.44,0.15,,,2.5,6.1
142,2017,313,11,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.93,0.04,1.95,-0.02,0.6,8.2
143,2017,313,11,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,1.74,0.16,,,2.8,5.4
144,2017,313,11,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.91,0.05,0.77,0.14,1.0,7.7
145,2017,314,12,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,1.89,0.17,,,2.5,6.8
146,2017,314,12,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,0.72,0.08,,,1.3,6.9
147,2017,314,12,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,2.12,0.04,2.23,-0.11,0.6,8.3
148,2017,314,12,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,1.6,0.15,,,2.2,5.9
149,2017,314,12,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,1.75,0.05,1.55,0.2,0.7,8.2
150,2017,316,7,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.67,0.23,,,3.4,6.2
151,2017,316,7,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.12,0.1,,,2.2,6.2
152,2017,316,7,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.78,0.04,1.81,-0.03,0.7,8.2
153,2017,316,7,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,2.14,0.18,,,3.0,5.2
154,2017,316,7,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.35,0.06,,,1.1,7.0
155,2017,317,10,Moderate,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.53,0.2,,,3.5,6.4
156,2017,317,10,Moderate,No,No-Till,30 to 60,3,2018-07-09 00:00:00,1.22,0.11,,,3.3,6.0
157,2017,317,10,Moderate,No,No-Till,90 to 120,3,2018-07-09 00:00:00,1.22,0.04,1.16,0.06,0.7,8.1
158,2017,317,10,Moderate,No,No-Till,15 to 30,3,2018-07-09 00:00:00,2.05,0.17,,,3.2,6.0
159,2017,317,10,Moderate,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.35,0.05,0.04,0.31,1.1,6.6
160,2017,318,2,High,No,No-Till,0 to 15,3,2018-07-09 00:00:00,2.43,0.19,,,3.3,7.0
161,2017,318,2,High,No,No-Till,30 to 60,3,2018-07-09 00:00:00,0.77,0.07,,,1.8,6.9
162,2017,318,2,High,No,No-Till,90 to 120,3,2018-07-09 00:00:00,0.86,0.04,0.7,0.16,0.6,7.9
163,2017,318,2,High,No,No-Till,15 to 30,3,2018-07-09 00:00:00,1.91,0.15,,,3.0,6.2
164,2017,318,2,High,No,No-Till,60 to 90,3,2018-07-09 00:00:00,0.27,0.05,,,0.9,7.2
165,2017,401,9,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.3,0.19,,,2.6,7.0
166,2017,401,9,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,2.2,0.17,,,3.3,6.8
167,2017,401,9,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,0.68,0.07,0.24,0.44,1.5,7.7
168,2017,401,9,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.22,0.12,,,2.2,6.2
169,2017,401,9,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,2.02,0.05,1.99,0.03,0.7,8.2
170,2017,404,11,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,3.26,0.24,,,4.2,6.5
171,2017,404,11,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.76,0.14,,,3.3,6.7
172,2017,404,11,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,1.6,0.13,< 0.03,1.59,3.5,7.3
173,2017,404,11,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,2.72,0.21,,,3.7,6.1
174,2017,404,11,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,0.53,0.07,0.05,0.48,1.5,7.6
175,2017,408,7,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.65,0.22,,,4.0,6.9
176,2017,408,7,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.87,0.15,,,3.4,7.0
177,2017,408,7,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,1.39,0.04,1.41,-0.02,0.8,8.2
178,2017,408,7,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.33,0.12,,,2.2,6.2
179,2017,408,7,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,0.47,0.05,0.18,0.29,1.1,7.9
180,2017,409,19,Moderate,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.53,0.21,,,3.5,6.5
181,2017,409,19,Moderate,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.1,0.09,,,1.9,7.1
182,2017,409,19,Moderate,No,No-Till,90 to 120,4,2018-07-09 00:00:00,1.97,0.04,2.2,-0.23,0.6,8.2
183,2017,409,19,Moderate,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.1,0.12,,,2.0,6.2
184,2017,409,19,Moderate,No,No-Till,60 to 90,4,2018-07-09 00:00:00,1.23,0.05,1.16,0.07,0.5,8.2
185,2017,410,10,Moderate,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.21,0.18,,,3.6,6.9
186,2017,410,10,Moderate,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.06,0.11,,,2.2,6.9
187,2017,410,10,Moderate,No,No-Till,90 to 120,4,2018-07-09 00:00:00,2.02,0.04,1.93,0.09,0.6,8.2
188,2017,410,10,Moderate,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.3,0.12,,,2.2,6.2
189,2017,410,10,Moderate,No,No-Till,60 to 90,4,2018-07-09 00:00:00,1.89,0.05,1.82,0.07,0.6,8.3
190,2017,412,21,Moderate,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.02,0.18,,,2.8,7.1
191,2017,412,21,Moderate,No,No-Till,30 to 60,4,2018-07-09 00:00:00,0.95,0.11,,,2.0,7.5
192,2017,412,21,Moderate,No,No-Till,90 to 120,4,2018-07-09 00:00:00,2.22,0.04,2.25,-0.03,0.5,8.4
193,2017,412,21,Moderate,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.84,0.17,,,2.7,5.8
194,2017,412,21,Moderate,No,No-Till,60 to 90,4,2018-07-09 00:00:00,0.42,0.04,,,0.9,7.4
195,2017,415,8,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.59,0.2,,,3.8,6.7
196,2017,415,8,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.47,0.12,,,2.9,6.0
197,2017,415,8,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,0.35,0.05,0.2,0.15,0.8,7.6
198,2017,415,8,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,2.6,0.21,,,3.5,5.5
199,2017,415,8,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,0.55,0.07,,,1.5,6.6
200,2017,416,20,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.28,0.19,,,3.0,7.2
201,2017,416,20,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,0.87,0.09,< 0.03,0.86,2.3,7.2
202,2017,416,20,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,2.1,0.05,2.15,-0.05,0.5,8.3
203,2017,416,20,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.97,0.16,,,2.7,5.9
204,2017,416,20,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,1.6,0.05,1.31,0.29,0.8,8.1
205,2017,417,22,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.0,0.19,,,2.8,7.6
206,2017,417,22,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,0.69,0.08,,,1.5,7.6
207,2017,417,22,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,1.84,0.04,1.73,0.11,0.5,8.3
208,2017,417,22,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,1.92,0.16,,,2.7,7.1
209,2017,417,22,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,1.69,0.05,1.44,0.25,0.9,8.2
210,2017,421,12,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.05,0.18,,,3.1,5.6
211,2017,421,12,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.19,0.09,0.3,0.89,1.7,7.9
212,2017,421,12,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,2.26,0.04,1.95,0.31,0.6,8.2
213,2017,421,12,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,2.89,0.22,,,4.4,6.7
214,2017,421,12,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,0.44,0.06,< 0.03,0.44,1.5,7.5
215,2017,422,2,High,No,No-Till,0 to 15,4,2018-07-09 00:00:00,2.73,0.23,,,3.1,7.4
216,2017,422,2,High,No,No-Till,30 to 60,4,2018-07-09 00:00:00,1.6,0.05,1.61,-0.01,0.9,8.2
217,2017,422,2,High,No,No-Till,90 to 120,4,2018-07-09 00:00:00,1.84,0.02,1.95,-0.11,0.6,8.2
218,2017,422,2,High,No,No-Till,15 to 30,4,2018-07-09 00:00:00,3.25,0.26,,,4.9,6.6
219,2017,422,2,High,No,No-Till,60 to 90,4,2018-07-09 00:00:00,1.6912324587526,0.107089421390999,,,1.7,7.6
