time,year,month,2m_temperature,2m_temperature_delta_1_months_ago,2m_temperature_delta_2_months_ago,2m_temperature_delta_3_months_ago,2m_temperature_delta_4_months_ago,2m_temperature_delta_5_months_ago,2m_temperature_delta_6_months_ago,2m_temperature_delta_7_months_ago,2m_temperature_delta_8_months_ago,2m_temperature_delta_next_month,total_precipitation,total_precipitation_delta_1_months_ago,total_precipitation_delta_2_months_ago,total_precipitation_delta_3_months_ago,total_precipitation_delta_4_months_ago,total_precipitation_delta_5_months_ago,total_precipitation_delta_6_months_ago,total_precipitation_delta_7_months_ago,total_precipitation_delta_8_months_ago,total_precipitation_delta_next_month,10m_wind_speed,10m_wind_speed_delta_1_months_ago,10m_wind_speed_delta_2_months_ago,10m_wind_speed_delta_3_months_ago,10m_wind_speed_delta_4_months_ago,10m_wind_speed_delta_5_months_ago,10m_wind_speed_delta_6_months_ago,10m_wind_speed_delta_7_months_ago,10m_wind_speed_delta_8_months_ago,10m_wind_speed_delta_next_month,precipitation_type,precipitation_type_delta_1_months_ago,precipitation_type_delta_2_months_ago,precipitation_type_delta_3_months_ago,precipitation_type_delta_4_months_ago,precipitation_type_delta_5_months_ago,precipitation_type_delta_6_months_ago,precipitation_type_delta_7_months_ago,precipitation_type_delta_8_months_ago,precipitation_type_delta_next_month,surface_net_solar_radiation,surface_net_solar_radiation_delta_1_months_ago,surface_net_solar_radiation_delta_2_months_ago,surface_net_solar_radiation_delta_3_months_ago,surface_net_solar_radiation_delta_4_months_ago,surface_net_solar_radiation_delta_5_months_ago,surface_net_solar_radiation_delta_6_months_ago,surface_net_solar_radiation_delta_7_months_ago,surface_net_solar_radiation_delta_8_months_ago,surface_net_solar_radiation_delta_next_month,snow_depth,snow_depth_delta_1_months_ago,snow_depth_delta_2_months_ago,snow_depth_delta_3_months_ago,snow_depth_delta_4_months_ago,snow_depth_delta_5_months_ago,snow_depth_delta_6_months_ago,snow_depth_delta_7_months_ago,snow_depth_delta_8_months_ago,snow_depth_delta_next_month,surface_pressure,surface_pressure_delta_1_months_ago,surface_pressure_delta_2_months_ago,surface_pressure_delta_3_months_ago,surface_pressure_delta_4_months_ago,surface_pressure_delta_5_months_ago,surface_pressure_delta_6_months_ago,surface_pressure_delta_7_months_ago,surface_pressure_delta_8_months_ago,surface_pressure_delta_next_month,volumetric_soil_water_layer_1,volumetric_soil_water_layer_1_delta_1_months_ago,volumetric_soil_water_layer_1_delta_2_months_ago,volumetric_soil_water_layer_1_delta_3_months_ago,volumetric_soil_water_layer_1_delta_4_months_ago,volumetric_soil_water_layer_1_delta_5_months_ago,volumetric_soil_water_layer_1_delta_6_months_ago,volumetric_soil_water_layer_1_delta_7_months_ago,volumetric_soil_water_layer_1_delta_8_months_ago,volumetric_soil_water_layer_1_delta_next_month,is_january,is_february,is_march,is_april,is_may,is_june,is_july,is_august,is_september,is_october,is_november,is_december
1957-12-01,1957,12,283.2098395284568,-4.2688244853736705,-8.144924837486428,-11.459439328277313,-14.924481988082391,-15.17922196641382,-13.398936890574191,-6.625812567713922,-4.219613353196053,0.4490113759480323,0.0027966865384135,-0.0016668011317742,-0.002259040271732,0.0017403614260148,0.0020318153101152,0.0026736197883671002,0.0026571384044845,0.0018849370949261999,0.0020636873980647,0.0006976715221480002,5.5359512930443335,1.0539048895897656,2.0009440565735743,2.0682167386884247,2.1301157174843794,2.046417753526868,2.0978228022566774,2.363314163398705,1.5854452603314408,0.6431714528945767,0.920660384278007,0.34840750035406787,0.393818940025326,0.7553790513343469,0.7983604474111565,0.8507278868715238,0.863789371191685,0.5939937811180294,0.7067781794453749,0.4569089468461978,5382507.948545009,-1233182.9711900866,-3548558.7687577233,-10722623.206994949,-15102789.234874032,-18138562.242595334,-18488452.866632078,-14583905.794912487,-13350142.092396196,-1371106.6611630777,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,0.0003063673507073,100037.1143555537,-165.62813200982055,-156.3328380357998,-34.50718721866724,116.12750827828131,200.4218180153548,-19.895749088245793,387.9193574229721,122.62148078068276,48.35462858405663,0.1849382197631292,0.0036306980371847153,0.023975168342686926,0.10870836531562661,0.11897722583197551,0.1354252783503991,0.12974853823903243,0.08539266507949432,0.06457956176054311,-0.0022272146309276764,0,0,0,0,0,0,0,0,0,0,0,1
1958-01-01,1958,1,282.7608281525088,-0.4490113759480323,-4.717835861321703,-8.59393621343446,-11.908450704225345,-15.373493364030423,-15.628233342361852,-13.847948266522224,-7.074823943661954,-0.9231107800650307,0.0020990150162655,-0.0006976715221480002,-0.0023644726539222,-0.0029567117938800003,0.0010426899038667998,0.0013341437879671998,0.0019759482662190997,0.0019594668823365,0.0011872655727781997,0.0011789036941907,4.892779840149757,-0.6431714528945767,0.4107334366951889,1.3577726036789977,1.425045285793848,1.4869442645898028,1.4032463006322913,1.4546513493621007,1.7201427105041285,0.9111468844387338,0.4637514374318092,-0.4569089468461978,-0.10850144649212995,-0.06309000682087179,0.2984701044881491,0.34145150056495865,0.39381894002532597,0.4068804243454872,0.1370848342718316,0.05895893271030911,6753614.609708087,1371106.6611630777,137923.68997299112,-2177452.1075946456,-9351516.54583187,-13731682.573710956,-16767455.581432257,-17117346.205469,-13212799.13374941,-3212024.96522363,0.0,-0.0003063673507073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99988.75972696964,-48.35462858405663,-213.98276059387717,-204.68746661985642,-82.86181580272387,67.77287969422468,152.06718943129817,-68.25037767230242,339.56472883891547,-197.30216455827758,0.1871654343940569,0.0022272146309276764,0.005857912668112392,0.026202382973614602,0.11093557994655429,0.12120444046290318,0.13765249298132679,0.1319757528699601,0.087619879710422,0.03341063509800529,1,0,0,0,0,0,0,0,0,0,0,0
1958-02-01,1958,2,283.6839389325738,0.9231107800650307,0.47409940411699836,-3.794725081256672,-7.67082543336943,-10.985339924160314,-14.450382583965393,-14.705122562296822,-12.924837486457193,0.7108274647887356,0.0009201113220748,-0.0011789036941907,-0.0018765752163387001,-0.0035433763481129,-0.0041356154880707,-0.0001362137903239,0.00015524009377649998,0.0007970445720284,0.0007805631881458,-0.0008915701560609999,3.981632955711023,-0.9111468844387338,-1.5543183373333105,-0.5004134477435449,0.44662571924026384,0.5138984013551142,0.575797380151069,0.49209941619355746,0.5435044649233669,-0.8317073268848758,0.4047925047215001,-0.05895893271030911,-0.5158678795565069,-0.16746037920243906,-0.1220489395311809,0.23951117177783998,0.2824925678546496,0.33486000731501686,0.34792149163517805,-0.0884839623828596,9965639.574931717,3212024.96522363,4583131.626386708,3349948.655196621,1034572.8576289844,-6139491.580608241,-10519657.608487325,-13555430.616208626,-13905321.24024537,-2955632.0847054143,0.0,0.0,-0.0003063673507073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100186.06189152792,197.30216455827758,148.94753597422095,-16.680596035599592,-7.385302061578841,114.44034875555371,265.07504425250227,349.36935398957576,129.05178688597516,798.4402858101821,0.1537547992960516,-0.03341063509800529,-0.031183420467077616,-0.0275527224298929,-0.0072082521243906905,0.077524944848549,0.08779380536489789,0.10424185788332149,0.0985651177719548,-0.01919462847868919,0,1,0,0,0,0,0,0,0,0,0,0
1958-03-01,1958,3,282.9731114677851,-0.7108274647887356,0.21228331527629507,-0.23672806067173724,-4.505552546045408,-8.381652898158165,-11.69616738894905,-15.161210048754128,-15.415950027085557,-2.6612608342361455,0.0018116814781358,0.0008915701560609999,-0.00028733353812969995,-0.0009850050602777,-0.0026518061920519,-0.0032440453320097,0.0007553563657370999,0.0010468102498374999,0.0016886147280894,0.0005116500202377999,4.813340282595899,0.8317073268848758,-0.07943955755385801,-0.7226110104484347,0.3312938791413309,1.2783330461251396,1.34560572823999,1.4075047070359448,1.3238067430784333,-0.3077205579782518,0.4932764671043597,0.0884839623828596,0.029525029672550496,-0.4273839171736473,-0.07897641681957945,-0.033564977148321296,0.3279951341606996,0.3709765302375092,0.42334396969787647,0.08079894951541589,12921271.65963713,2955632.0847054143,6167657.049929044,7538763.711092122,6305580.739902035,3990204.9423343986,-3183859.495902827,-7564025.523781911,-10599798.531503212,-3939390.951291714,0.0,0.0,0.0,-0.0003063673507073,0.0,0.0,0.0,0.0,0.0,0.0,99387.62160571774,-798.4402858101821,-601.1381212519045,-649.4927498359611,-815.1208818457817,-805.825587871761,-683.9999370546284,-533.3652415576798,-449.07093182060635,-353.7623353882809,0.1729494277747408,0.01919462847868919,-0.014216006619316102,-0.011988791988388425,-0.00835809395120371,0.0119863763542985,0.09671957332723818,0.10698843384358708,0.12343648636201068,0.015278885618891097,0,0,1,0,0,0,0,0,0,0,0,0
1958-04-01,1958,4,285.63437230202123,2.6612608342361455,1.9504333694474099,2.8735441495124405,2.424532773564408,-1.8442917118092623,-5.72039206392202,-9.034906554712904,-12.499949214517983,-5.92173957204767,0.001300031457898,-0.0005116500202377999,0.00037992013582319997,-0.0007989835583674999,-0.0014966550805155,-0.0031634562122897,-0.0037556953522475,0.00024370634549929996,0.0005351602295997,0.0005703043569964,5.121060840574151,0.3077205579782518,1.1394278848631276,0.2282810004243938,-0.41489045247018286,0.6390144371195827,1.5860536041033915,1.6533262862182418,1.7152252650141966,2.5761837882670218,0.4124775175889438,-0.08079894951541589,0.007685012867443719,-0.05127391984286539,-0.5081828666890632,-0.15977536633499534,-0.11436392666373718,0.2471961846452837,0.2901775807220933,0.2431562371695129,16860662.610928845,3939390.951291714,6895023.035997128,10107048.001220759,11478154.662383836,10244971.691193748,7929595.8936261125,755531.4553888869,-3624634.5724901967,-5128147.976027347,0.0,0.0,0.0,0.0,-0.0003063673507073,0.0,0.0,0.0,0.0,0.0,99741.38394110602,353.7623353882809,-444.6779504219012,-247.3757858636236,-295.73041444768023,-461.3585464575008,-452.06325248348,-330.2376016663475,-179.60290616939892,-484.24661620862025,0.1576705421558497,-0.015278885618891097,0.003915742859798094,-0.0294948922382072,-0.027267677607279522,-0.023636979570094807,-0.003292509264592597,0.08144068770834709,0.09170954822469599,0.06077976933706239,0,0,0,1,0,0,0,0,0,0,0,0
1958-05-01,1958,5,291.5561118740689,5.92173957204767,8.583000406283816,7.87217294149508,8.79528372156011,8.346272345612078,4.077447860238408,0.20134750812565017,-3.113166982665234,-3.5226164680390184,0.0007297271009016,-0.0005703043569964,-0.0010819543772342,-0.00019038422117320002,-0.0013692879153639,-0.0020669594375119,-0.0037337605692861,-0.0043259997092439,-0.00032659801149710003,2.048054320709998e-05,2.544877052307129,-2.5761837882670218,-2.26846323028877,-1.4367559034038941,-2.347902787842628,-2.9910742407372046,-1.937169351147439,-0.9901301841636303,-0.9228575020487799,-1.003665833089527,0.1693212804194309,-0.2431562371695129,-0.3239551866849288,-0.23547122430206918,-0.2944301570123783,-0.7513391038585762,-0.40293160350450824,-0.3575201638332501,0.0040399474757708,0.0845958926317418,21988810.58695619,5128147.976027347,9067538.927319061,12023171.012024475,15235195.977248106,16606302.638411183,15373119.667221095,13057743.86965346,5883679.431416234,-1713447.777959194,0.0,0.0,0.0,0.0,0.0,-0.0003063673507073,0.0,0.0,0.0,0.0,100225.63055731464,484.24661620862025,838.0089515969012,39.568665786719066,236.87083034499665,188.51620176094002,22.888069751119474,32.183363725140225,154.00901454227278,343.1300470755232,0.0968907728187873,-0.06077976933706239,-0.07605865495595349,-0.056864026477264296,-0.09027466157526959,-0.08804744694434191,-0.0844167489071572,-0.06407227860165499,0.020660918371284698,0.028779864547584008,0,0,0,0,1,0,0,0,0,0,0,0
1958-06-01,1958,6,295.0787283421079,3.5226164680390184,9.444356040086689,12.105616874322834,11.394789409534098,12.31790018959913,11.868888813651097,7.600064328277426,3.7239639761646686,-2.852315817984902,0.0007092465576945,-2.048054320709998e-05,-0.0005907849002035,-0.0011024349204412998,-0.0002108647643803,-0.0013897684585709997,-0.002087439980719,-0.0037542411124932,-0.004346480252451,-6.301705602199939e-06,3.548542885396656,1.003665833089527,-1.5725179551774948,-1.264797397199243,-0.4330900703143672,-1.344236954753101,-1.9874084076476777,-0.9335035180579121,0.013535648925896648,0.4173238275579849,0.0847253877876891,-0.0845958926317418,-0.3277521298012547,-0.40855107931667056,-0.32006711693381096,-0.3790260496441201,-0.8359349964903179,-0.48752749613625,-0.44211605646499186,0.035053378849921095,23702258.364915386,1713447.777959194,6841595.753986541,10780986.705278255,13736618.78998367,16948643.7552073,18319750.416370377,17086567.44518029,14771191.647612654,111210.04896769673,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003063673507073,0.0,0.0,0.0,99882.50051023912,-343.1300470755232,141.11656913309707,494.878904521378,-303.5613812888041,-106.25921673052653,-154.61384531458316,-320.2419773244037,-310.94668335038295,-12.637779820841388,0.0681109082712033,-0.028779864547584008,-0.0895596338846464,-0.1048385195035375,-0.0856438910248483,-0.1190545261228536,-0.11682731149192592,-0.1131966134547412,-0.092852143149239,0.0022779429468164913,0,0,0,0,0,1,0,0,0,0,0,0
1958-07-01,1958,7,297.9310441600928,2.852315817984902,6.37493228602392,12.29667185807159,14.957932692307736,14.247105227519,15.170216007584031,14.721204631635999,10.452380146262328,-1.2286700975080862,0.0007155482632967,6.301705602199939e-06,-1.4178837604900043e-05,-0.0005844831946013,-0.0010961332148391,-0.00020456305877810006,-0.0013834667529688,-0.0020811382751168,-0.003747939406891,0.0005998738986682,3.131219057838671,-0.4173238275579849,0.586342005531542,-1.9898417827354797,-1.682121224757228,-0.8504138978723521,-1.761560782311086,-2.4047322352056626,-1.350827345615897,-0.3495948876141721,0.049672008937768,-0.035053378849921095,-0.1196492714816629,-0.3628055086511758,-0.44360445816659166,-0.35512049578373206,-0.41407942849404117,-0.870988375340239,-0.5225808749861711,0.0241485582198329,23591048.31594769,-111210.04896769673,1602237.7289914973,6730385.705018844,10669776.656310558,13625408.741015973,16837433.706239603,18208540.36740268,16975357.396212593,1970131.0241405033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003063673507073,0.0,0.0,99895.13829005996,12.637779820841388,-330.4922672546818,153.75434895393846,507.5166843422194,-290.9236014679627,-93.62143690968514,-141.97606549374177,-307.6041975035623,15.630100483715069,0.0658329653243868,-0.0022779429468164913,-0.0310578074944005,-0.09183757683146289,-0.10711646245035399,-0.0879218339716648,-0.12133246906967009,-0.11910525443874241,-0.1154745564015577,0.011116748081918905,0,0,0,0,0,0,1,0,0,0,0,0
1958-08-01,1958,8,299.1597142576009,1.2286700975080862,4.080985915492988,7.603602383532007,13.525341955579677,16.186602789815822,15.475775325027087,16.398886105092117,15.949874729144085,4.347626625135433,0.0001156743646285,-0.0005998738986682,-0.000593572193066,-0.0006140527362731,-0.0011843570932695,-0.0016960071135073,-0.0008044369574463,-0.0019833406516369997,-0.002681012173785,-0.0008078301835398,3.480813945452843,0.3495948876141721,-0.0677289399438128,0.9359368931457142,-1.6402468951213076,-1.3325263371430558,-0.50081901025818,-1.4119658946969138,-2.0551373475914905,-0.060226033423091074,0.0255234507179351,-0.0241485582198329,-0.05920193706975399,-0.1437978297014958,-0.3869540668710087,-0.4677530163864246,-0.379269054003565,-0.4382279867138741,-0.895136933560072,-0.1286404327811227,21620917.291807186,-1970131.0241405033,-2081341.0731082,-367893.29514900595,4760254.680878341,8699645.632170055,11655277.71687547,14867302.6820991,16238409.343262177,5171702.825492505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003063673507073,0.0,99879.50818957624,-15.630100483715069,-2.9923206628736807,-346.12236773839686,138.1242484702234,491.8865838585043,-306.5537019516778,-109.25153739340021,-157.60616597745684,-321.41980567043356,0.0547162172424679,-0.011116748081918905,-0.013394691028735396,-0.042174555576319404,-0.1029543249133818,-0.1182332105322729,-0.0990385820535837,-0.132449217151589,-0.13022200252066132,-0.025907675614641405,0,0,0,0,0,0,0,1,0,0,0,0
1958-09-01,1958,9,294.8120876324655,-4.347626625135433,-3.118956527627347,-0.266640709642445,3.2559757583965734,9.177715330444244,11.838976164680389,11.128148699891653,12.051259479956684,4.0041136240520245,0.0009235045481683,0.0008078301835398,0.00020795628487160008,0.00021425799047380002,0.00019377744726670003,-0.00037652690972969996,-0.0008881769299674999,3.393226093500014e-06,-0.0011755104680971997,-0.00015936043974720002,3.541039978875934,0.060226033423091074,0.4098209210372632,-0.007502906520721719,0.9961629265688052,-1.5800208616982165,-1.2723003037199647,-0.4405929768350889,-1.3517398612738227,-0.07117622131819878,0.1541638834990578,0.1286404327811227,0.1044918745612898,0.0694384957113687,-0.0151573969203731,-0.258313634089886,-0.3391125836053019,-0.2506286212224423,-0.3095875539327514,-0.04213088081875249,16449214.46631468,-5171702.825492505,-7141833.849633008,-7253043.898600705,-5539596.120641511,-411448.1446141638,3527942.80667755,6483574.891382964,9695599.856606595,4981513.316161323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100200.92799524667,321.41980567043356,305.7897051867185,318.4274850075599,-24.7025620679633,459.54405414065695,813.3063895289379,14.866103718755767,212.16826827703335,-175.33725756488275,0.0806238928571093,0.025907675614641405,0.0147909275327225,0.012512984585906009,-0.016266879961678,-0.07704664929874039,-0.09232553491763149,-0.0731309064389423,-0.10654154153694759,-0.001087035340474496,0,0,0,0,0,0,0,0,1,0,0,0
1958-10-01,1958,10,290.80797400841345,-4.0041136240520245,-8.351740249187458,-7.1230701516793715,-4.2707543336944696,-0.7481378656554512,5.173601706392219,7.8348625406283645,7.124035075839629,3.041762594799536,0.0010828649879155,0.00015936043974720002,0.0009671906232870001,0.0003673167246188001,0.00037361843022100003,0.00035313788701390005,-0.00021716646998249994,-0.0007288164902202999,0.00016275366584070003,-0.006876009118491599,3.612216200194133,0.07117622131819878,0.13140225474128986,0.480997142355462,0.06367331479747707,1.067339147887004,-1.5088446403800178,-1.201124082401766,-0.3694167555168901,-0.64672012489762,0.1962947643178103,0.04213088081875249,0.17077131359987519,0.1466227553800423,0.1115693765301212,0.02697348389837939,-0.2161827532711335,-0.2969817027865494,-0.2084977404036898,-0.4426324407288123,11467701.150153358,-4981513.316161323,-10153216.141653828,-12123347.165794332,-12234557.214762028,-10521109.436802834,-5392961.460775487,-1453570.5094837733,1502061.575221641,5532627.344727084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100376.26525281156,175.33725756488275,496.7570632353163,481.12696275160124,493.76474257244263,150.63469549691945,634.8813117055397,988.6436470938206,190.20336128363851,164.51397006087063,0.0817109281975838,0.001087035340474496,0.0269947109551159,0.015877962873196996,0.013600019926380505,-0.015179844621203503,-0.07595961395826589,-0.09123849957715699,-0.0720438710984678,-0.0955407438913459,0,0,0,0,0,0,0,0,0,1,0,0
1958-11-01,1958,11,287.7662114136139,-3.041762594799536,-7.045876218851561,-11.393502843986994,-10.164832746478908,-7.312516928494006,-3.7899004604549873,2.131839111592683,4.793099945828828,2.1691495124593985,0.0079588741064071,0.006876009118491599,0.0070353695582387995,0.007843199741778599,0.007243325843110399,0.0072496275487125995,0.0072291470055055,0.0066588426485091,0.0061471926282713,0.006509298327103699,4.258936325091753,0.64672012489762,0.7178963462158188,0.7781223796389098,1.127717267253082,0.710393439695097,1.714059272784624,-0.8621245154823978,-0.554403957504146,-0.3886809749619875,0.6389272050466226,0.4426324407288123,0.4847633215475648,0.6134037543286875,0.5892551961088546,0.5542018172589335,0.4696059246271917,0.2264496874576788,0.1456507379422629,0.14027426648954539,5935073.8054262735,-5532627.344727084,-10514140.660888407,-15685843.486380912,-17655974.510521416,-17767184.559489112,-16053736.781529918,-10925588.805502571,-6986197.854210857,500009.67185997777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100211.75128275069,-164.51397006087063,10.823287504012114,332.2430931744457,316.6129926907306,329.250772511572,-13.879274563951185,470.36734164466907,824.12967703295,464.31903392184176,0.1772516720889297,0.0955407438913459,0.0966277792318204,0.1225354548464618,0.1114187067645429,0.1091407638177264,0.0803608992701424,0.019581129933080005,0.004302244314188908,-0.007896707840024608,0,0,0,0,0,0,0,0,0,0,1,0
1958-12-01,1958,12,285.5970619011545,-2.1691495124593985,-5.210912107258935,-9.21502573131096,-13.562652356446392,-12.333982258938306,-9.481666440953404,-5.959049972914386,-0.037310400866715554,3.432556879739991,0.0014495757793034,-0.006509298327103699,0.0003667107913879,0.0005260712311351,0.0013339014146749,0.0007340275160067001,0.0007403292216089,0.0007198486784018,0.00014954432140540006,-0.00011440019400859995,4.64761730005374,0.3886809749619875,1.0354010998596075,1.1065773211778063,1.1668033546008973,1.5163982422150695,1.0990744146570846,2.1027402477466115,-0.47344354052041027,-0.7016738456304736,0.4986529385570772,-0.14027426648954539,0.3023581742392669,0.3444890550580194,0.4731294878391421,0.4489809296193092,0.41392755076938814,0.3293316581376463,0.08617542096813341,-0.18407580227948134,5435064.133566296,-500009.67185997777,-6032637.016587062,-11014150.332748385,-16185853.15824089,-18155984.18238139,-18267194.23134909,-16553746.453389896,-11425598.477362549,-1133587.5487464322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0001021435324922,99747.43224882885,-464.31903392184176,-628.8330039827124,-453.49574641782965,-132.0759407473961,-147.70604123111116,-135.06826141026977,-478.19830848579295,6.048307722827303,-211.24510551935236,0.1851483799289543,0.007896707840024608,0.1034374517313705,0.104524487071845,0.1304321626864864,0.1193154146045675,0.11703747165775101,0.088257607110167,0.027477837773104613,0.0030895960010375034,0,0,0,0,0,0,0,0,0,0,0,1
1959-01-01,1959,1,282.1645050214145,-3.432556879739991,-5.6017063921993895,-8.643468986998926,-12.64758261105095,-16.995209236186383,-15.766539138678297,-12.914223320693395,-9.391606852654377,-0.62237608342366,0.001563975973312,0.00011440019400859995,-0.0063948981330951,0.00048111098539649995,0.0006404714251437,0.0014483016086835,0.0008484277100153,0.0008547294156175,0.0008342488724104,0.0012133207017103,5.349291145684214,0.7016738456304736,1.0903548205924611,1.7370749454900811,1.80825116680828,1.868477200231371,2.218072087845543,1.8007482602875582,2.804414093377085,1.236813583689523,0.6827287408365585,0.18407580227948134,0.04380153578993595,0.48643397651874826,0.5285648573375008,0.6572052901186235,0.6330567318987905,0.5980033530488694,0.5134074604171277,0.42528800457343535,6568651.682312728,1133587.5487464322,633577.8768864544,-4899049.46784063,-9880562.784001954,-15052265.609494459,-17022396.633634962,-17133606.68260266,-15420158.904643465,-4137710.6991897216,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.0001021435324922,0.00010056236325857413,99958.6773543482,211.24510551935236,-253.0739284024894,-417.58789846336003,-242.2506408984773,79.16916477195628,63.53906428824121,76.1768441090826,-266.9532029664406,-1264.5101456518023,0.1820587839279168,-0.0030895960010375034,0.004807111838987105,0.100347855730333,0.1014348910708075,0.1273425666854489,0.11622581860353,0.11394787565671351,0.0851680111091295,0.03166896291915611,1,0,0,0,0,0,0,0,0,0,0,0
1959-02-01,1959,2,282.7868811048382,0.62237608342366,-2.810180796316331,-4.9793303087757295,-8.021092903575266,-12.02520652762729,-16.372833152762723,-15.144163055254637,-12.291847237269735,-3.0488387053087536,0.0003506552716017,-0.0012133207017103,-0.0010989205077017,-0.007608218834805399,-0.0007322097163138001,-0.0005728492765666,0.00023498090697320002,-0.00036489299169499995,-0.0003585912860928,-0.0023824082775592,4.112477561994691,-1.236813583689523,-0.5351397380590495,-0.14645876309706196,0.500261361800558,0.5714375831187568,0.6316636165418479,0.98125850415602,0.5639346765980351,0.493924447509408,0.2574407362631232,-0.42528800457343535,-0.24121220229395401,-0.3814864687834994,0.061145971945312905,0.1032768527640654,0.2319172855451881,0.2077687273253552,0.1727153484754341,-0.18079524342697578,10706362.38150245,4137710.6991897216,5271298.247936154,4771288.576076176,-761338.768650908,-5742852.084812231,-10914554.910304736,-12884685.93444524,-12995895.983412936,-2345283.4608670417,1.581169233625876e-06,-0.00010056236325857413,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,1.581169233625876e-06,101223.1875,1264.5101456518023,1475.7552511711547,1011.4362172493129,846.9222471884423,1022.259504753325,1343.6793104237586,1328.0492099400435,1340.686989760885,1036.4252781041578,0.1503898210087607,-0.03166896291915611,-0.03475855892019361,-0.026861851080169002,0.0686788928111769,0.06976592815165139,0.0956736037662928,0.08455685568437389,0.0822789127375574,0.002758654130715188,0,1,0,0,0,0,0,0,0,0,0,0
1959-03-01,1959,3,285.83571981014694,3.0488387053087536,3.6712147887324136,0.23865790899242256,-1.930491603466976,-4.972254198266512,-8.976367822318537,-13.32399444745397,-12.095324349945884,-1.2605125947995361,0.0027330635491609,0.0023824082775592,0.0011690875758489,0.0012834877698574998,-0.0052258105572462,0.0016501985612453998,0.0018095590009925997,0.0026173891845323997,0.0020175152858642,0.0004182151160210001,3.618553114485283,-0.493924447509408,-1.730738031198931,-1.0290641855684575,-0.64038321060647,0.00633691429115002,0.0775131356093488,0.13773916903243988,0.487334056646612,-0.5135942294691382,0.438235979690099,0.18079524342697578,-0.24449276114645957,-0.06041695886697823,-0.20069122535652362,0.2419412153722887,0.2840720961910412,0.4127125289721639,0.38856397075233096,0.09522733335745448,13051645.842369491,2345283.4608670417,6482994.160056763,7616581.7088031955,7116572.036943218,1583944.6922161337,-3397568.6239451896,-8569271.449437695,-10539402.473578198,-4144389.1094410475,0.0,-1.581169233625876e-06,-0.0001021435324922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100186.76222189584,-1036.4252781041578,228.08486754764454,439.3299730669969,-24.989060854844865,-189.5030309157155,-14.165773350832751,307.2540323196008,291.62393183588574,371.58892657134857,0.1476311668780455,-0.002758654130715188,-0.034427617049871295,-0.0375172130509088,-0.02962050521088419,0.0659202386804617,0.0670072740209362,0.09291494963557761,0.0817982015536587,-0.019141484528710395,0,0,1,0,0,0,0,0,0,0,0,0
1959-04-01,1959,4,287.0962324049465,1.2605125947995361,4.30935130010829,4.93172738353195,1.4991705037919587,-0.6699790086674398,-3.711741603466976,-7.715855227519,-12.063481852654434,-3.2653033586132665,0.0023148484331399,-0.0004182151160210001,0.0019641931615382,0.0007508724598278998,0.0008652726538364997,-0.005644025673267199,0.0012319834452243997,0.0013913438849715997,0.0021991740685113996,0.0005724857166279997,4.132147343954421,0.5135942294691382,0.019669781959730237,-1.2171438017297929,-0.5154699560993192,-0.12678898113733172,0.5199311437602883,0.591107365078487,0.6513333985015781,1.3251248212509923,0.3430086463326445,-0.09522733335745448,0.0855679100695213,-0.33972009450391405,-0.1556442922244327,-0.2959185587139781,0.1467138820148342,0.1888447628335867,0.3174851956147094,-0.033321972788876386,17196034.95181054,4144389.1094410475,6489672.570308089,10627383.269497812,11760970.818244243,11260961.146384265,5728333.801657181,746820.4854958579,-4424882.339996647,-3364176.5726885684,0.0,0.0,-1.581169233625876e-06,-0.0001021435324922,0.0,0.0,0.0,0.0,0.0,0.0,99815.1732953245,-371.58892657134857,-1408.0142046755063,-143.50405902370403,67.74104649564833,-396.57798742619343,-561.0919574870641,-385.7546999221813,-64.33489425174776,-13.942940961045679,0.1667726514067559,0.019141484528710395,0.016382830397995207,-0.0152861325211609,-0.018375728522198403,-0.010479020682173795,0.0850617232091721,0.0861487585496466,0.11205643416428801,0.007903954742294411,0,0,0,1,0,0,0,0,0,0,0,0
